2025-11-14 01:11:55,"hisat2-build -p 32 --ss 4_POST_PROCESSING/4a_Method_1_HISAT2_Ref_Guided/4_HISAT2_WD/index/All_Smel_Genes_splice_sites.txt --exon 4_POST_PROCESSING/4a_Method_1_HISAT2_Ref_Guided/4_HISAT2_WD/index/All_Smel_Genes_exons.txt 0_INPUT_FASTAs/All_Smel_Genes.fasta 4_POST_PROCESSING/4a_Method_1_HISAT2_Ref_Guided/4_HISAT2_WD/index/All_Smel_Genes_ref_guided",0.24,477,97972,0.89,0.26,.05,4.48,0
2025-11-14 01:55:09,"rsem-calculate-expression --paired-end --bowtie2 --num-threads 32 2_TRIMMED_SRR/SRR20722234/SRR20722234_1_val_1.fq.gz 2_TRIMMED_SRR/SRR20722234/SRR20722234_2_val_2.fq.gz 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/4_Bowtie2_WD/index/All_Smel_Genes_rsem 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/5_RSEM_Quant_WD/All_Smel_Genes/SRR20722234/SRR20722234",1499.03,1330,332640,18655.89,1288.30,10478.93,9510.22,0
2025-11-14 02:20:10,"rsem-calculate-expression --paired-end --bowtie2 --num-threads 32 2_TRIMMED_SRR/SRR21010466/SRR21010466_1_val_1.fq.gz 2_TRIMMED_SRR/SRR21010466/SRR21010466_2_val_2.fq.gz 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/4_Bowtie2_WD/index/All_Smel_Genes_rsem 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/5_RSEM_Quant_WD/All_Smel_Genes/SRR21010466/SRR21010466",541.12,1066,408920,5505.70,267.45,2922.55,2569.95,0
2025-11-14 02:29:12,"rsem-calculate-expression --paired-end --bowtie2 --num-threads 32 2_TRIMMED_SRR/SRR20722233/SRR20722233_1_val_1.fq.gz 2_TRIMMED_SRR/SRR20722233/SRR20722233_2_val_2.fq.gz 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/4_Bowtie2_WD/index/All_Smel_Genes_rsem 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/5_RSEM_Quant_WD/All_Smel_Genes/SRR20722233/SRR20722233",1121.76,1278,338372,13687.14,658.93,9167.14,8470.19,0
2025-11-14 04:33:18,"rsem-calculate-expression --paired-end --bowtie2 --num-threads 72 2_TRIMMED_SRR/SRR3884684/SRR3884684_1_val_1.fq.gz 2_TRIMMED_SRR/SRR3884684/SRR3884684_2_val_2.fq.gz 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/4_Bowtie2_WD/index/All_Smel_Genes_rsem 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/5_RSEM_Quant_WD/All_Smel_Genes/SRR3884684/SRR3884684",346.99,2809,698964,9363.10,384.18,2541.08,2273.14,0
2025-11-14 04:39:06,"rsem-calculate-expression --paired-end --bowtie2 --num-threads 72 2_TRIMMED_SRR/SRR3884686/SRR3884686_1_val_1.fq.gz 2_TRIMMED_SRR/SRR3884686/SRR3884686_2_val_2.fq.gz 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/4_Bowtie2_WD/index/All_Smel_Genes_rsem 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/5_RSEM_Quant_WD/All_Smel_Genes/SRR3884686/SRR3884686",379.54,2769,709016,10034.21,477.28,2789.90,2508.29,0
2025-11-14 04:45:26,"rsem-calculate-expression --paired-end --bowtie2 --num-threads 72 2_TRIMMED_SRR/SRR3884687/SRR3884687_1_val_1.fq.gz 2_TRIMMED_SRR/SRR3884687/SRR3884687_2_val_2.fq.gz 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/4_Bowtie2_WD/index/All_Smel_Genes_rsem 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/5_RSEM_Quant_WD/All_Smel_Genes/SRR3884687/SRR3884687",252.1,2807,700332,6646.30,431.13,1830.79,1643.08,0
2025-11-14 04:49:39,"rsem-calculate-expression --paired-end --bowtie2 --num-threads 72 2_TRIMMED_SRR/SRR3884597/SRR3884597_1_val_1.fq.gz 2_TRIMMED_SRR/SRR3884597/SRR3884597_2_val_2.fq.gz 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/4_Bowtie2_WD/index/All_Smel_Genes_rsem 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/5_RSEM_Quant_WD/All_Smel_Genes/SRR3884597/SRR3884597",388.84,2772,711656,10298.37,482.61,2910.19,2618.88,0
2025-11-14 05:24:52,"rsem-calculate-expression --paired-end --bowtie2 --num-threads 64 2_TRIMMED_SRR/SRR20722234/SRR20722234_1_val_1.fq.gz 2_TRIMMED_SRR/SRR20722234/SRR20722234_2_val_2.fq.gz 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/4_Bowtie2_WD/index/All_Smel_Genes_rsem 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/5_RSEM_Quant_WD/All_Smel_Genes/SRR20722234/SRR20722234",1522.21,2514,624036,35745.94,2523.59,10478.93,9513.84,0
2025-11-14 05:50:16,"rsem-calculate-expression --paired-end --bowtie2 --num-threads 64 2_TRIMMED_SRR/SRR21010466/SRR21010466_1_val_1.fq.gz 2_TRIMMED_SRR/SRR21010466/SRR21010466_2_val_2.fq.gz 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/4_Bowtie2_WD/index/All_Smel_Genes_rsem 4_POST_PROCESSING/4e_Method_5_Bowtie2_Quantification/5_RSEM_Quant_WD/All_Smel_Genes/SRR21010466/SRR21010466",560.88,2140,768828,11311.21,697.02,2922.55,2572.96,0
