2025-11-14 01:11:55,"hisat2-build -p 32 --ss 4_POST_PROCESSING/4a_Method_1_HISAT2_Ref_Guided/4_HISAT2_WD/index/All_Smel_Genes_splice_sites.txt --exon 4_POST_PROCESSING/4a_Method_1_HISAT2_Ref_Guided/4_HISAT2_WD/index/All_Smel_Genes_exons.txt 0_INPUT_FASTAs/All_Smel_Genes.fasta 4_POST_PROCESSING/4a_Method_1_HISAT2_Ref_Guided/4_HISAT2_WD/index/All_Smel_Genes_ref_guided",0.24,477,97972,0.89,0.26,.05,4.48,0
2025-11-14 01:48:43,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/All_Smel_Genes_decoySAF -l A -1 2_TRIMMED_SRR/SRR20722234/SRR20722234_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR20722234/SRR20722234_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/All_Smel_Genes/SRR20722234",176.64,678,1156924,1188.39,10.28,10478.93,.12,0
2025-11-14 01:51:39,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/All_Smel_Genes_decoySAF -l A -1 2_TRIMMED_SRR/SRR21010466/SRR21010466_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR21010466/SRR21010466_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/All_Smel_Genes/SRR21010466",63.11,1021,1338192,639.31,5.12,2922.55,.12,0
2025-11-14 01:52:43,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/All_Smel_Genes_decoySAF -l A -1 2_TRIMMED_SRR/SRR20722233/SRR20722233_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR20722233/SRR20722233_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/All_Smel_Genes/SRR20722233",146.15,628,1161024,908.96,9.69,9167.14,.12,0
2025-11-14 04:29:17,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/All_Smel_Genes_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884687/SRR3884687_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884687/SRR3884687_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/All_Smel_Genes/SRR3884687",1.02,235,442228,2.06,0.34,1830.79,.01,130
2025-11-14 04:29:18,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/All_Smel_Genes_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884597/SRR3884597_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884597/SRR3884597_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/All_Smel_Genes/SRR3884597",0.02,18,9356,0.00,0.00,2910.19,0,130
2025-11-14 04:29:45,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/All_Smel_Genes_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884687/SRR3884687_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884687/SRR3884687_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/All_Smel_Genes/SRR3884687",3.2,500,861012,15.22,0.82,1830.79,.01,130
2025-11-14 04:29:48,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/All_Smel_Genes_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884597/SRR3884597_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884597/SRR3884597_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/All_Smel_Genes/SRR3884597",0.06,7,9368,0.00,0.00,2910.19,0,130
2025-11-14 04:30:17,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/All_Smel_Genes_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884686/SRR3884686_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884686/SRR3884686_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/All_Smel_Genes/SRR3884686",49.09,637,1153804,308.45,4.53,2789.90,.12,0
2025-11-14 04:31:06,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/All_Smel_Genes_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884687/SRR3884687_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884687/SRR3884687_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/All_Smel_Genes/SRR3884687",31.63,626,1145744,194.61,3.58,1830.79,.12,0
2025-11-14 04:31:38,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/All_Smel_Genes_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884597/SRR3884597_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884597/SRR3884597_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/All_Smel_Genes/SRR3884597",49.13,628,1158944,305.26,3.65,2910.19,.12,0
2025-12-07 23:26:54,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/Eggplant_V4.1_transcripts.function_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884685/SRR3884685_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884685/SRR3884685_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/Eggplant_V4.1_transcripts.function/SRR3884685",50.05,1630,1736404,805.59,10.49,2934.38,4.57,0
2025-12-07 23:27:45,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/Eggplant_V4.1_transcripts.function_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884677/SRR3884677_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884677/SRR3884677_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/Eggplant_V4.1_transcripts.function/SRR3884677",53.09,1225,1605968,635.45,14.94,3080.80,5.62,0
2025-12-07 23:28:38,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/Eggplant_V4.1_transcripts.function_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884675/SRR3884675_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884675/SRR3884675_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/Eggplant_V4.1_transcripts.function/SRR3884675",56.4,1226,1615152,680.46,11.16,3463.64,6.35,0
2025-12-07 23:29:34,"salmon quant -i 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/4_Salmon_WD/index/Eggplant_V4.1_transcripts.function_decoySAF -l A -1 2_TRIMMED_SRR/SRR3884690/SRR3884690_1_val_1.fq.gz -2 2_TRIMMED_SRR/SRR3884690/SRR3884690_2_val_2.fq.gz -p 32 --validateMappings --seqBias --gcBias --posBias --numBootstraps 30 -o 4_POST_PROCESSING/4d_Method_4_Salmon_Saf_Quantification/5_Salmon_Quant_WD/Eggplant_V4.1_transcripts.function/SRR3884690",38.57,1407,1622556,531.70,11.39,2235.30,5.70,0
